User ID,N_Touchpoints,Channel_Sequence,First_Touch_Channel,First_Touch_Campaign,Last_Touch_Channel,Last_Touch_Campaign,Converted,All_Campaigns
85844,9,Referral -> Direct Traffic -> Referral -> Display Ads -> Display Ads -> Email -> Social Media -> Direct Traffic -> Referral,Referral,Discount Offer,Referral,Discount Offer,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
85902,5,Search Ads -> Referral -> Display Ads -> Display Ads -> Direct Traffic,Search Ads,Discount Offer,Direct Traffic,-,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
86010,1,Email,Email,-,Email,-,TRUE,-
86014,4,Social Media -> Social Media -> Direct Traffic -> Referral,Social Media,Discount Offer,Referral,New Product Launch,TRUE,"New Product Launch, -, Discount Offer"
86021,6,Referral -> Social Media -> Email -> Social Media -> Social Media -> Social Media,Referral,New Product Launch,Social Media,Retargeting,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
86042,3,Display Ads -> Display Ads -> Display Ads,Display Ads,New Product Launch,Display Ads,New Product Launch,TRUE,New Product Launch
86081,4,Social Media -> Display Ads -> Display Ads -> Search Ads,Social Media,Brand Awareness,Search Ads,Discount Offer,TRUE,"New Product Launch, Brand Awareness, Discount Offer"
86085,4,Display Ads -> Search Ads -> Search Ads -> Search Ads,Display Ads,New Product Launch,Search Ads,Brand Awareness,TRUE,"Winter Sale, New Product Launch, Brand Awareness, Discount Offer"
86091,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,TRUE,New Product Launch
86112,6,Direct Traffic -> Referral -> Direct Traffic -> Display Ads -> Search Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"New Product Launch, -, Brand Awareness"
86180,1,Search Ads,Search Ads,Discount Offer,Search Ads,Discount Offer,TRUE,Discount Offer
86216,6,Social Media -> Email -> Direct Traffic -> Display Ads -> Social Media -> Referral,Social Media,-,Referral,-,TRUE,"-, Brand Awareness, Discount Offer"
86296,4,Direct Traffic -> Social Media -> Search Ads -> Display Ads,Direct Traffic,-,Display Ads,-,FALSE,"Winter Sale, -, Discount Offer"
86327,6,Social Media -> Search Ads -> Email -> Referral -> Search Ads -> Direct Traffic,Social Media,Brand Awareness,Direct Traffic,-,TRUE,"Retargeting, Brand Awareness, Discount Offer, -, Winter Sale"
86379,4,Social Media -> Referral -> Email -> Display Ads,Social Media,Retargeting,Display Ads,New Product Launch,TRUE,"New Product Launch, Retargeting, Discount Offer"
86406,5,Direct Traffic -> Email -> Search Ads -> Email -> Search Ads,Direct Traffic,-,Search Ads,Discount Offer,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
86414,5,Display Ads -> Search Ads -> Social Media -> Email -> Display Ads,Display Ads,Winter Sale,Display Ads,Discount Offer,TRUE,"Winter Sale, New Product Launch, Retargeting, Discount Offer"
86443,4,Direct Traffic -> Referral -> Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"-, Discount Offer"
86539,4,Display Ads -> Display Ads -> Display Ads -> Social Media,Display Ads,Winter Sale,Social Media,Brand Awareness,TRUE,"Winter Sale, New Product Launch, Brand Awareness, Discount Offer"
86558,3,Email -> Display Ads -> Social Media,Email,Brand Awareness,Social Media,Winter Sale,TRUE,"Winter Sale, Brand Awareness"
86578,3,Social Media -> Email -> Email,Social Media,Brand Awareness,Email,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Discount Offer"
86658,5,Referral -> Referral -> Direct Traffic -> Display Ads -> Referral,Referral,Brand Awareness,Referral,Discount Offer,TRUE,"-, Brand Awareness, Discount Offer"
86700,4,Display Ads -> Social Media -> Referral -> Social Media,Display Ads,Retargeting,Social Media,Winter Sale,TRUE,"Winter Sale, Retargeting"
86706,3,Search Ads -> Search Ads -> Display Ads,Search Ads,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
86715,4,Search Ads -> Email -> Referral -> Search Ads,Search Ads,Discount Offer,Search Ads,Discount Offer,TRUE,"Brand Awareness, Discount Offer"
86774,2,Referral -> Search Ads,Referral,New Product Launch,Search Ads,Brand Awareness,TRUE,"New Product Launch, Brand Awareness"
86814,1,Social Media,Social Media,Retargeting,Social Media,Retargeting,FALSE,Retargeting
86824,2,Search Ads -> Social Media,Search Ads,New Product Launch,Social Media,New Product Launch,TRUE,New Product Launch
86856,3,Referral -> Email -> Referral,Referral,Discount Offer,Referral,Winter Sale,TRUE,"Winter Sale, New Product Launch, Discount Offer"
86886,5,Display Ads -> Direct Traffic -> Referral -> Display Ads -> Search Ads,Display Ads,-,Search Ads,Retargeting,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
86889,12,Social Media -> Email -> Social Media -> Direct Traffic -> Search Ads -> Email -> Direct Traffic -> Social Media -> Search Ads -> Referral -> Email -> Display Ads,Social Media,New Product Launch,Display Ads,New Product Launch,TRUE,"New Product Launch, Retargeting, Brand Awareness, Discount Offer, -, Winter Sale"
86974,6,Search Ads -> Direct Traffic -> Social Media -> Display Ads -> Social Media -> Social Media,Search Ads,Brand Awareness,Social Media,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
87025,2,Social Media -> Direct Traffic,Social Media,Winter Sale,Direct Traffic,-,TRUE,"Winter Sale, -"
87027,2,Display Ads -> Search Ads,Display Ads,-,Search Ads,New Product Launch,TRUE,"New Product Launch, -"
87081,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
87153,4,Display Ads -> Referral -> Email -> Email,Display Ads,-,Email,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
87191,4,Display Ads -> Email -> Email -> Search Ads,Display Ads,Winter Sale,Search Ads,Brand Awareness,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
87204,5,Email -> Direct Traffic -> Search Ads -> Social Media -> Direct Traffic,Email,-,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
87228,3,Search Ads -> Display Ads -> Display Ads,Search Ads,Retargeting,Display Ads,Brand Awareness,TRUE,"New Product Launch, Brand Awareness, Retargeting"
87245,6,Social Media -> Search Ads -> Referral -> Direct Traffic -> Referral -> Display Ads,Social Media,Retargeting,Display Ads,Winter Sale,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
87345,3,Social Media -> Display Ads -> Direct Traffic,Social Media,Brand Awareness,Direct Traffic,-,FALSE,"-, Brand Awareness, Discount Offer"
87375,4,Referral -> Direct Traffic -> Referral -> Social Media,Referral,Winter Sale,Social Media,Winter Sale,TRUE,"Winter Sale, New Product Launch, -"
87404,4,Direct Traffic -> Social Media -> Social Media -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
87436,3,Referral -> Social Media -> Direct Traffic,Referral,Discount Offer,Direct Traffic,-,TRUE,"-, Retargeting, Discount Offer"
87606,2,Referral -> Email,Referral,New Product Launch,Email,Retargeting,TRUE,"New Product Launch, Retargeting"
87642,7,Search Ads -> Social Media -> Search Ads -> Direct Traffic -> Display Ads -> Email -> Search Ads,Search Ads,-,Search Ads,Winter Sale,TRUE,"New Product Launch, Retargeting, Discount Offer, -, Winter Sale"
87730,2,Display Ads -> Referral,Display Ads,-,Referral,Brand Awareness,FALSE,"-, Brand Awareness"
87737,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
87760,3,Direct Traffic -> Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,Discount Offer,TRUE,"-, Discount Offer"
87803,2,Email -> Display Ads,Email,Brand Awareness,Display Ads,-,TRUE,"-, Brand Awareness"
87851,7,Social Media -> Direct Traffic -> Display Ads -> Email -> Email -> Display Ads -> Social Media,Social Media,Retargeting,Social Media,Retargeting,TRUE,"New Product Launch, -, Retargeting"
87893,4,Referral -> Social Media -> Search Ads -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"-, Retargeting"
87909,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
87938,3,Direct Traffic -> Referral -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,FALSE,"New Product Launch, -, Retargeting"
87939,5,Display Ads -> Email -> Search Ads -> Social Media -> Search Ads,Display Ads,Discount Offer,Search Ads,Discount Offer,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
87951,2,Search Ads -> Search Ads,Search Ads,Discount Offer,Search Ads,New Product Launch,TRUE,"New Product Launch, Discount Offer"
87967,2,Referral -> Email,Referral,New Product Launch,Email,Winter Sale,TRUE,"Winter Sale, New Product Launch"
88027,4,Direct Traffic -> Search Ads -> Search Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"New Product Launch, -, Discount Offer"
88061,6,Social Media -> Search Ads -> Social Media -> Referral -> Social Media -> Social Media,Social Media,-,Social Media,-,TRUE,"New Product Launch, -, Brand Awareness"
88072,3,Social Media -> Display Ads -> Email,Social Media,Retargeting,Email,Discount Offer,TRUE,"Winter Sale, Retargeting, Discount Offer"
88094,2,Display Ads -> Email,Display Ads,Brand Awareness,Email,Retargeting,TRUE,"Retargeting, Brand Awareness"
88112,2,Referral -> Search Ads,Referral,New Product Launch,Search Ads,Discount Offer,TRUE,"New Product Launch, Discount Offer"
88142,4,Referral -> Email -> Social Media -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
88151,1,Display Ads,Display Ads,Retargeting,Display Ads,Retargeting,FALSE,Retargeting
88187,6,Email -> Direct Traffic -> Display Ads -> Social Media -> Direct Traffic -> Display Ads,Email,Discount Offer,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
88191,3,Social Media -> Display Ads -> Display Ads,Social Media,Discount Offer,Display Ads,New Product Launch,TRUE,"New Product Launch, Discount Offer"
88258,4,Search Ads -> Email -> Search Ads -> Social Media,Search Ads,New Product Launch,Social Media,Winter Sale,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
88293,6,Email -> Social Media -> Display Ads -> Email -> Social Media -> Social Media,Email,Brand Awareness,Social Media,Winter Sale,TRUE,"Winter Sale, New Product Launch, Retargeting, Brand Awareness"
88316,6,Referral -> Search Ads -> Social Media -> Social Media -> Email -> Search Ads,Referral,Discount Offer,Search Ads,-,TRUE,"-, Brand Awareness, Discount Offer"
88357,3,Display Ads -> Email -> Search Ads,Display Ads,Retargeting,Search Ads,New Product Launch,TRUE,"New Product Launch, Retargeting, Discount Offer"
88425,5,Search Ads -> Display Ads -> Referral -> Display Ads -> Social Media,Search Ads,-,Social Media,Brand Awareness,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
88515,4,Display Ads -> Display Ads -> Social Media -> Referral,Display Ads,-,Referral,-,TRUE,"-, Retargeting, Brand Awareness"
88521,3,Referral -> Search Ads -> Display Ads,Referral,-,Display Ads,Discount Offer,FALSE,"-, Brand Awareness, Discount Offer"
88567,6,Direct Traffic -> Direct Traffic -> Search Ads -> Direct Traffic -> Referral -> Display Ads,Direct Traffic,-,Display Ads,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness"
88598,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,FALSE,Brand Awareness
88692,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
88708,5,Display Ads -> Email -> Direct Traffic -> Social Media -> Search Ads,Display Ads,New Product Launch,Search Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
88728,6,Display Ads -> Email -> Social Media -> Email -> Display Ads -> Email,Display Ads,Retargeting,Email,Retargeting,TRUE,"New Product Launch, Retargeting, Discount Offer"
88736,2,Social Media -> Display Ads,Social Media,Brand Awareness,Display Ads,Retargeting,TRUE,"Retargeting, Brand Awareness"
88808,4,Email -> Referral -> Direct Traffic -> Search Ads,Email,-,Search Ads,Retargeting,TRUE,"-, Retargeting"
88818,4,Search Ads -> Search Ads -> Referral -> Direct Traffic,Search Ads,Retargeting,Direct Traffic,-,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
88859,7,Social Media -> Search Ads -> Email -> Email -> Email -> Referral -> Referral,Social Media,Winter Sale,Referral,-,TRUE,"Winter Sale, New Product Launch, -"
88868,9,Display Ads -> Search Ads -> Email -> Email -> Search Ads -> Social Media -> Email -> Search Ads -> Direct Traffic,Display Ads,Retargeting,Direct Traffic,-,TRUE,"New Product Launch, Retargeting, Brand Awareness, Discount Offer, -, Winter Sale"
88880,7,Display Ads -> Email -> Email -> Social Media -> Email -> Display Ads -> Email,Display Ads,Discount Offer,Email,Retargeting,TRUE,"New Product Launch, Retargeting, Brand Awareness, Discount Offer, -"
88885,6,Referral -> Direct Traffic -> Direct Traffic -> Email -> Social Media -> Direct Traffic,Referral,-,Direct Traffic,-,TRUE,"-, Discount Offer"
88938,3,Email -> Referral -> Search Ads,Email,-,Search Ads,Discount Offer,TRUE,"-, Brand Awareness, Discount Offer"
88984,2,Social Media -> Search Ads,Social Media,-,Search Ads,Brand Awareness,TRUE,"-, Brand Awareness"
89095,3,Referral -> Display Ads -> Email,Referral,Winter Sale,Email,Retargeting,TRUE,"Winter Sale, -, Retargeting"
89110,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
89128,6,Email -> Search Ads -> Referral -> Referral -> Email -> Display Ads,Email,New Product Launch,Display Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
89132,5,Social Media -> Direct Traffic -> Display Ads -> Display Ads -> Display Ads,Social Media,-,Display Ads,-,TRUE,"-, Brand Awareness"
89174,3,Direct Traffic -> Referral -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,FALSE,"-, Retargeting, Discount Offer"
89180,3,Direct Traffic -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,-,FALSE,"-, Brand Awareness"
89183,1,Social Media,Social Media,Winter Sale,Social Media,Winter Sale,TRUE,Winter Sale
89214,4,Social Media -> Referral -> Direct Traffic -> Email,Social Media,Retargeting,Email,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness, Retargeting"
89239,5,Email -> Email -> Referral -> Search Ads -> Direct Traffic,Email,-,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
89240,3,Social Media -> Search Ads -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting"
89293,1,Email,Email,Brand Awareness,Email,Brand Awareness,TRUE,Brand Awareness
89340,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,New Product Launch,TRUE,"New Product Launch, -"
89362,3,Direct Traffic -> Email -> Email,Direct Traffic,-,Email,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness"
89367,7,Email -> Email -> Display Ads -> Search Ads -> Referral -> Email -> Referral,Email,Brand Awareness,Referral,New Product Launch,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
89395,2,Referral -> Display Ads,Referral,Brand Awareness,Display Ads,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
89412,6,Search Ads -> Search Ads -> Social Media -> Search Ads -> Search Ads -> Social Media,Search Ads,-,Social Media,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
89467,4,Email -> Email -> Display Ads -> Social Media,Email,Discount Offer,Social Media,New Product Launch,TRUE,"New Product Launch, Discount Offer"
89500,5,Direct Traffic -> Direct Traffic -> Social Media -> Email -> Email,Direct Traffic,-,Email,-,TRUE,"New Product Launch, -"
89556,2,Direct Traffic -> Email,Direct Traffic,-,Email,Winter Sale,TRUE,"Winter Sale, -"
89572,1,Referral,Referral,Discount Offer,Referral,Discount Offer,TRUE,Discount Offer
89619,4,Referral -> Social Media -> Referral -> Referral,Referral,Retargeting,Referral,Retargeting,TRUE,Retargeting
89639,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
89677,4,Social Media -> Referral -> Direct Traffic -> Social Media,Social Media,-,Social Media,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
89685,4,Display Ads -> Search Ads -> Display Ads -> Direct Traffic,Display Ads,Retargeting,Direct Traffic,-,TRUE,"Winter Sale, -, Retargeting"
89703,3,Referral -> Email -> Referral,Referral,Winter Sale,Referral,-,TRUE,"Winter Sale, -"
89730,2,Referral -> Search Ads,Referral,Winter Sale,Search Ads,Retargeting,FALSE,"Winter Sale, Retargeting"
89732,4,Search Ads -> Referral -> Direct Traffic -> Search Ads,Search Ads,Brand Awareness,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
89769,1,Display Ads,Display Ads,Discount Offer,Display Ads,Discount Offer,TRUE,Discount Offer
89770,3,Direct Traffic -> Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,-,TRUE,-
89792,2,Display Ads -> Social Media,Display Ads,Retargeting,Social Media,Brand Awareness,TRUE,"Brand Awareness, Retargeting"
89793,7,Search Ads -> Referral -> Display Ads -> Direct Traffic -> Search Ads -> Social Media -> Search Ads,Search Ads,Discount Offer,Search Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
89800,5,Email -> Email -> Search Ads -> Display Ads -> Search Ads,Email,Brand Awareness,Search Ads,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Discount Offer"
89813,2,Display Ads -> Search Ads,Display Ads,Retargeting,Search Ads,Winter Sale,TRUE,"Winter Sale, Retargeting"
89901,6,Referral -> Display Ads -> Search Ads -> Social Media -> Direct Traffic -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Brand Awareness, Retargeting"
89935,1,Display Ads,Display Ads,Brand Awareness,Display Ads,Brand Awareness,FALSE,Brand Awareness
89953,5,Display Ads -> Email -> Social Media -> Social Media -> Email,Display Ads,New Product Launch,Email,-,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
90001,5,Referral -> Referral -> Display Ads -> Social Media -> Display Ads,Referral,Brand Awareness,Display Ads,-,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
90039,3,Display Ads -> Social Media -> Referral,Display Ads,Discount Offer,Referral,Retargeting,TRUE,"New Product Launch, Retargeting, Discount Offer"
